path,label,split,sampled_frames,fps,width,height,people_mean,people_std,people_p90,people_trend,flow_mean,flow_std,flow_p90,flow_trend,coherence_mean,coherence_std,coherence_p90,coherence_trend,speed_mean,speed_std,speed_p90,speed_trend
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_157.mp4,No Panic,train,48,29.97,640,360,8.3125,1.781341371925475,11.0,-0.035008684324793836,3.460547130158607,1.1394707290474317,4.71097936630249,0.05309017780034439,0.581162692067471,0.24684727949381566,0.8567339301109314,-0.0021222099148350414,67.56654811501502,103.09117406093239,157.06942138671877,0.23273600816940068
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_158.mp4,No Panic,train,48,29.97,640,360,11.5625,4.481007373720035,16.0,0.1928462874511506,4.943906451793427,2.02042264223382,7.619204902648925,-0.016636556629556726,0.6553962561995426,0.1997678123488696,0.8711809158325196,-0.0006522316240966558,125.19713976531877,156.86731699044878,342.09177246093765,-0.07603206533159629
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_159.mp4,No Panic,train,48,29.97,640,360,9.8125,2.666585285216532,14.0,-0.10296352583586642,3.573935186609309,1.4863960151966988,5.585568523406982,0.06730546554848624,0.7083967129917855,0.23720511475201816,0.8824467301368712,0.012084097193965864,101.71981138672994,125.64480419302507,255.8442382812502,0.18436014949117155
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_160.mp4,No Panic,train,48,29.97,640,360,10.0625,2.1928505991061042,13.0,-0.0291467650890144,7.783844354304861,2.4095817135604642,10.904374885559083,-0.1054401805729474,0.8329995356975718,0.1130865904462737,0.9295320868492126,0.004987612128891851,147.60000833668317,147.7578081062713,366.3240661621094,-0.32544448488686045
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_161.mp4,No Panic,train,48,29.97,640,360,13.083333333333334,4.152475834433664,18.0,0.21884498480243142,3.4126174044101796,1.6685200802242375,5.892591190338134,0.015585825646728693,0.5276266696288231,0.21883862044088717,0.83797687292099,0.00896496963527857,83.53064916237737,134.2389245656745,197.46900329589843,-0.003613379164098454
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_162.mp4,No Panic,train,48,29.97,640,360,12.145833333333334,3.0753697835472655,16.300000000000004,-0.110019539730786,5.116902305724773,1.4932766862799578,7.392309284210205,-0.054757812776353776,0.8530471680012155,0.06883637300079962,0.9193864226341247,-0.0027579010139451073,110.22951870845712,156.22646474919523,331.6157318115238,-0.0515781908325966
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_163.mp4,No Panic,train,48,29.97,640,360,8.270833333333334,3.8337295990834943,15.0,-0.22161311333043884,3.394001032443757,1.2981101706749851,5.4408714294433596,0.04104411533097229,0.423919992085467,0.18254991245093619,0.6534436106681824,-0.005039905668318162,73.73353123081569,129.41175038031344,260.77937622070317,0.1543120518190623
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_164.mp4,No Panic,test,48,29.97,640,360,7.916666666666667,2.6912925436591904,12.0,0.12223187147199298,2.506502222507558,0.6038690280362327,3.2176870346069335,-0.026344770226183013,0.24181404075724014,0.12074447347173137,0.4112959384918213,2.2214129188073482e-05,65.40394188310856,146.4161959316934,223.5033691406252,0.06622366879708518
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_165.mp4,No Panic,train,48,29.97,640,360,13.604166666666666,3.498449557383321,17.0,0.17232957012592262,2.339567298584796,0.4454126388478888,2.8703903675079343,0.00778491807469169,0.27584019430140233,0.1413329688807905,0.4587254464626312,0.0023807464003783494,57.845850409694,122.93685232373889,118.15574798583991,-0.05468786964283011
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_166.mp4,No Panic,train,48,29.97,640,360,13.791666666666666,2.3801114586412875,17.0,-0.0009769865392968064,4.556028109915713,1.9668945584703244,7.437658405303955,0.11466979940493388,0.460173184329525,0.28157575095910276,0.9089483261108398,0.01428983900411732,77.20421403023573,128.37253524279305,194.58945922851586,0.15487092546177264
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_167.mp4,No Panic,test,48,29.97,640,360,12.270833333333334,3.6613953586334023,17.0,-0.13802648719062105,3.988662714653827,1.8224351944893808,6.594390106201169,0.008880947553703456,0.5343723934381566,0.2363310124730104,0.8434652328491211,-0.011546685297479787,83.50474913479869,125.49579476020324,193.63438568115234,-0.07263987213551021
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_168.mp4,No Panic,test,48,29.97,640,360,11.166666666666666,2.8235123910162363,15.0,0.11517585757707327,3.240400600940623,1.330660651052202,5.478946685791016,0.032652392349344604,0.607900452106557,0.1663026812205025,0.8585224151611328,0.0062242145344242805,59.65881552223502,102.38458110335871,134.25949401855473,0.09012354197571347
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_169.mp4,No Panic,test,48,29.97,640,360,9.166666666666666,2.4692553983381753,13.0,-0.11506730351715175,4.195702040449102,1.6836040193961122,6.364522171020507,0.08424374560423195,0.39581412560445195,0.11190236567375685,0.5255317568778991,-0.0008187272842666739,85.30063020393882,135.2919807546322,244.6537872314457,0.2743779114926031
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_170.mp4,No Panic,train,48,29.97,640,360,12.520833333333334,4.158272795150516,18.0,0.1540924880590533,4.288061070949473,1.8806995431595603,6.949623107910156,-0.024159885384659314,0.3690476343828313,0.1431729539810131,0.5326629519462585,0.00319833462458245,103.92117586281482,148.9716517616161,299.20968017578133,0.07663510603045169
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_171.mp4,No Panic,train,48,29.97,640,360,16.0,4.15832498329155,22.0,-0.24294398610508086,3.3451790809631348,0.8390436109576177,4.375226402282714,-0.0003380998762308594,0.27187118441500563,0.1287341555329391,0.43352190852165223,-0.00020839845215441416,93.64960543576997,141.03765315671242,284.29861450195324,0.054902963585087824
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_172.mp4,No Panic,train,48,29.97,640,360,7.729166666666667,1.8679264722026816,10.300000000000004,0.0054819800260527685,5.23877407642121,1.6754554823176737,7.595307636260986,0.05610657322748634,0.37364763112619837,0.16445555001729587,0.5827784419059753,0.005313559402138767,93.43764299582811,118.24012036813568,239.96368408203125,0.02509824675003082
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_173.mp4,No Panic,train,48,29.97,640,360,7.541666666666667,2.2169642657371713,10.300000000000004,-0.0797872340425533,7.1246443961529025,2.123732951340887,10.630706596374512,0.03324012324613742,0.38014477261520446,0.16553722045560973,0.5702790737152099,0.001965253257212489,99.78386683255334,121.31147465424803,221.5764617919922,0.10591981563826446
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_174.mp4,No Panic,train,48,29.97,640,360,7.291666666666667,2.272648357215774,10.300000000000004,-0.062201476335215104,3.9164476090289178,1.2818479093978201,5.642553424835205,0.027241747815999393,0.5379206244932845,0.2352060778761136,0.8277586698532104,0.0008733675795349647,93.53672901371777,137.74051923900126,258.357537841797,0.20464310062921567
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_175.mp4,No Panic,test,48,29.97,640,360,5.375,1.5893525935633874,7.300000000000004,-0.03669127225358232,3.79709096665078,2.3842328627147924,7.5593699455261225,-0.0474418766045327,0.6063553760660455,0.25043313694687924,0.9152915120124817,-0.0018155115805600732,105.21036494856504,172.3563956397493,350.5489990234376,0.34854988976484763
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_176.mp4,No Panic,train,48,29.97,640,360,5.229166666666667,1.2288135085882188,7.0,0.03500868432479368,2.2093027754032866,0.46509439650201667,2.7684937953948974,0.005193311607363513,0.47622117796476854,0.14967385157420748,0.6477301836013794,-0.0005166608431858047,49.03916592265284,62.012684370881566,77.63127288818359,0.12994142819664078
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_177.mp4,No Panic,train,48,29.97,640,360,3.2708333333333335,1.3955223534178478,5.0,-0.04749240121580553,3.650601082659782,1.4247515726687061,5.474701595306397,0.08074858972146269,0.6092727648768019,0.2069769370382048,0.8875026822090148,0.006549869068690633,66.38563544828384,116.88333066543412,81.89024505615235,-0.17031754236579486
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_178.mp4,No Panic,test,48,29.97,640,360,8.125,4.250612700933047,14.0,0.2617238384715589,6.984810935690048,4.059628450015449,13.249545097351074,-0.11078236758653816,0.812513456699696,0.163146291740136,0.9632294654846192,-0.00962648195086199,113.34521152226277,128.97910534690263,284.6530487060547,-0.30561875008297434
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_179.mp4,No Panic,train,48,29.97,640,360,9.541666666666666,3.7302721825029814,13.300000000000004,-0.22763786365610095,2.1995088622925127,1.1094482875119824,3.7246688842773437,0.04704389502669132,0.4146584475294073,0.22586729439949013,0.8306976199150086,0.009778997965095007,66.44085501484784,101.3681643429142,141.4823455810549,0.06176559757297981
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_180.mp4,No Panic,train,48,29.97,640,360,7.083333333333333,3.200477394945253,11.300000000000004,-0.04374728614850212,2.9166709768011216,1.3592329824559402,4.990260791778564,-0.010160024040942883,0.4524352705859123,0.2500125333712023,0.8265420675277709,-0.01439518137739335,83.52519462239701,115.66276037469957,235.5000762939453,-0.02224508018040729
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_181.mp4,No Panic,train,48,29.97,640,360,4.5,1.7559422921421233,6.300000000000004,-0.055796786799826394,2.8882289617619614,1.343196394280413,4.428706455230713,0.07878474913241135,0.38724507225003646,0.20497518944023463,0.6472222328186035,0.01113497655904205,62.9697643225715,121.46619733861795,168.33620300293003,0.032786419614241766
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_182.mp4,No Panic,test,48,29.97,640,360,6.854166666666667,2.549424635525087,10.300000000000004,0.0646439426834563,4.844601514491629,1.018913095117103,6.033475112915039,-0.029636783499501572,0.37211240518917427,0.17838772540048467,0.5679073214530944,-0.003702543979591646,81.31837765130297,135.6561814330423,200.50389099121097,0.19835386542129918
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_183.mp4,No Panic,train,48,29.97,640,360,5.916666666666667,1.6180406532456333,8.0,0.029635258358662438,4.423949617020627,1.936067696530956,6.860828781127929,0.08417301854527079,0.6163474773948497,0.287711647652728,0.9308099985122681,0.01924690005182531,97.73423204214677,145.14363932600406,201.21080017089795,-0.010445542506805926
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_184.mp4,No Panic,test,48,29.97,640,360,8.041666666666666,2.2817969283488444,11.0,0.11137646547980884,3.272388645943175,1.2184529204481818,5.211046600341796,-0.027276766840558058,0.5621555899368956,0.2648673275831309,0.8969632983207703,-0.009749991580616473,83.4983228052118,126.5155202352549,263.3700439453122,-0.14564670748153713
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_185.mp4,No Panic,test,48,29.97,640,360,7.958333333333333,1.8022940628235142,11.0,-0.06241858445505885,3.432022551272778,0.6104691637214706,4.1022804260253904,0.0161583043435015,0.6440344275312221,0.16247359007744772,0.8600417494773864,0.0043267493207734846,62.70512736105246,131.81672935704253,184.02855224609368,0.1430728757355262
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_186.mp4,No Panic,train,48,29.97,640,360,12.6875,3.103467482779007,17.0,0.06453538862353436,3.4208113132639135,0.6278513846986779,4.331385803222656,0.010158943699864104,0.5262228326594576,0.16779814247692298,0.7118005990982056,0.0024211652228862076,64.45777371776438,126.98742313171356,123.73378295898448,0.02189741162258908
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_187.mp4,No Panic,train,48,29.97,640,360,7.020833333333333,2.076551461491437,10.0,-0.035877116804168635,4.8012433914428065,1.9852451745290236,7.167505359649658,0.09984472294740393,0.7810422194764969,0.1747363514579429,0.9446393370628356,0.008146858650925655,77.88901999822029,124.54917913359807,163.20924377441406,0.18497947380217575
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_188.mp4,No Panic,train,48,29.97,640,360,7.145833333333333,1.9998914901119564,10.0,-0.05899913156752063,2.584622162453672,1.1126187289856406,4.592785263061523,-0.05223064837248427,0.34640265295797207,0.16783595750234637,0.5448301911354065,-0.006953317429491287,51.97231347012603,115.21146081469216,123.0314361572268,-0.12170688598957405
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_189.mp4,No Panic,train,48,29.97,640,360,4.083333333333333,1.6180406532456333,6.0,-0.042661745549283606,3.361498274701707,1.4275445697111477,5.818901538848877,0.05677934910388704,0.6372954892985364,0.23839816770935993,0.9008539915084839,0.010038291909675928,77.98701400756836,115.18842388790158,223.82534179687497,0.8072435006328016
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_190.mp4,No Panic,train,48,29.97,640,360,4.645833333333333,2.7875435970681344,8.300000000000004,-0.11186495874945732,4.270965246444053,2.1100573509755245,7.49540433883667,0.125829944833355,0.4875714771370304,0.22097640497298918,0.8036734700202942,0.009497805162540585,109.38555087100019,145.6393078205143,304.6156311035157,0.5139856595008389
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_191.mp4,No Panic,train,48,29.97,640,360,0.3125,0.5460559342533815,1.0,-0.02502171081198438,3.092140999246151,1.5463418390220443,4.820675086975098,-0.0534976016002932,0.45419381646082757,0.2603334530593834,0.8541802287101745,-0.0020549107400250704,91.35617192586263,53.366010552367335,158.44903869628908,13.61352376937866
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_192.mp4,No Panic,train,48,29.97,640,360,3.4583333333333335,3.2593348844340753,8.0,0.21721667390360402,9.651828532523297,3.0094515154377732,12.442974281311034,0.01676084011600157,0.9130804158271627,0.04401200393361934,0.9514373302459717,-0.001642621192085197,179.0986676566741,148.2552045655421,380.10052490234375,-1.1595254379330897
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_193.mp4,No Panic,train,48,29.97,640,360,9.166666666666666,3.636237371545238,14.0,-0.18519322622666104,4.734481106413171,1.6366984217623943,7.196983814239501,-0.024907405485608387,0.8447652154780448,0.09932755253863078,0.9307154774665832,-0.00142528970659495,97.74061575025883,108.0649627429258,219.82135009765625,0.07883043919546583
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_194.mp4,No Panic,train,48,29.97,640,360,4.229166666666667,1.5307893297976118,6.0,0.05758792878853667,1.7836872136339228,0.5988080777736295,2.339185953140259,-0.025121070975291235,0.4605499139015979,0.22985416862079183,0.7513197183609008,-0.005840293766291441,40.68145523532744,92.39390350385085,55.34655380249023,0.04624593375688105
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_195.mp4,No Panic,train,48,29.97,640,360,5.270833333333333,2.148057100161808,8.0,-0.01514329135909691,4.646599452546302,2.2989222313554594,7.593056869506835,0.12894140998595963,0.7318126077347613,0.23258359988554644,0.9324768662452697,0.00691948554355386,120.47389427360736,143.98962009729385,316.9999786376952,1.0130537922794582
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_196.mp4,No Panic,train,48,29.97,640,360,6.104166666666667,1.8055422008053117,8.0,-0.027627008250108623,2.3357655114315925,1.0839262617956649,3.8980956077575684,-0.011633970856556259,0.5195898882886196,0.22576929743428692,0.8376130700111389,0.005619204450643362,61.88837647640099,110.68603926298921,127.94571685791016,-0.13643168405953324
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_197.mp4,No Panic,train,48,29.97,640,360,7.0625,1.6254005916491274,9.0,-0.001356925749023167,2.2416769900220506,0.5944239237740916,3.1729685306549067,0.008933287985781425,0.34370801748430474,0.23394017968477,0.7439543128013609,-0.01251890849809712,59.59950164939676,121.05633311099666,118.84294357299804,0.08394347223659675
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_198.mp4,No Panic,test,48,29.97,640,360,4.729166666666667,1.468269720528971,6.0,0.02610725141120272,2.9948044381243117,0.5421922621893637,3.6354027748107907,-0.014947633518321336,0.20392807691972306,0.11720721449299892,0.3670203626155853,-0.0009526333329677049,59.05446031580421,113.62129856965524,89.29365539550781,0.09948612166135969
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_199.mp4,No Panic,train,48,29.97,640,360,5.958333333333333,1.9252525086913201,9.0,0.03549717759444202,3.0453803437821407,0.5856465217517928,3.8688238143920897,0.002104386342663576,0.46400349761577364,0.2491746936146811,0.8211785674095153,-0.002828710661661725,53.05647797206425,120.51867395118494,84.24380493164071,0.22096355902144565
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_200.mp4,No Panic,train,48,29.97,640,360,4.979166666666667,2.49574290320315,8.300000000000004,-0.10111810681719507,3.057668143130363,0.620559933723579,3.8564050197601314,0.017118691708840894,0.3549541876988208,0.1603558089705458,0.5142540693283081,0.0018090177542779042,73.3160524705182,134.93886337048528,135.54335021972662,0.15994764955113008
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_201.mp4,No Panic,train,48,29.97,640,360,3.4166666666666665,1.1516895800904379,5.0,-0.006404689535388685,3.036169726797875,0.4636115194369982,3.5275100231170655,-0.008366764032873793,0.4557076703677786,0.16816662295116652,0.662074315547943,-0.004419019201961688,45.04406821994639,45.727542551535386,86.25756149291992,-0.01369964991066669
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_202.mp4,No Panic,train,48,29.97,640,360,3.7916666666666665,1.135751097536584,5.0,0.05872774641771598,4.467755916270804,1.2679002831118658,6.026844120025634,0.05919799591853158,0.5367363191982533,0.31830814174853833,0.9298179388046265,0.020450315277103365,80.44521962324778,96.16193186992108,143.32909698486327,0.5195708653704206
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_203.mp4,No Panic,train,48,29.97,640,360,1.3125,1.2103072956898178,3.0,-0.013514980460269234,5.442062616348267,1.6251562885833704,7.53088903427124,-0.019653468690019892,0.7101912955020336,0.179972615668624,0.9450177669525146,-0.010673964900980378,56.167005563393616,66.24596020412007,179.4365966796875,-4.414665311068176
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_204.mp4,No Panic,train,48,29.97,640,360,3.7083333333333335,1.719475856830279,6.0,0.033326096396005166,3.775710922606448,1.662045116108187,6.188245201110838,-0.03819701473929056,0.5543865614194186,0.22870385516492525,0.819132125377655,0.010154821628887317,58.16300156045316,92.40595008155431,108.53647613525393,0.04552045981499503
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_205.mp4,No Panic,train,48,29.97,640,360,3.2916666666666665,0.8154327412825385,5.0,-0.015414676508901463,5.09990591191231,1.4759183835374836,6.775591278076172,-0.07190977333322045,0.5209038435144627,0.0990130078444235,0.6133793115615844,-0.004545812204714508,69.20531594492223,41.139195693696614,126.57833862304688,-0.35770342510325714
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_206.mp4,No Panic,train,48,29.97,640,360,4.020833333333333,1.3615185047912086,6.0,0.01025835866261394,3.873259853809438,0.8682676401574133,5.098319721221924,-0.035997610418582536,0.42257474489668584,0.11737381223833047,0.572126042842865,-0.0008469510420288466,46.394817639378054,52.85748399492939,100.20769958496099,-0.3567997443139736
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_207.mp4,No Panic,train,48,29.97,640,360,3.4583333333333335,1.240939384319619,5.0,0.042987407729049056,2.9754349678120713,0.6017292815607032,3.765979385375976,0.0063158536707219725,0.3141501385797846,0.1410719932398718,0.508575963973999,0.0016727253198485794,36.654984361019686,78.44852014914484,58.49268798828125,0.06734819807281367
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_208.mp4,No Panic,train,48,29.97,640,360,5.604166666666667,0.9945598551900009,7.0,0.022090751194094607,2.3658470803118767,0.5392234448750693,3.0179016113281247,0.008646500540705985,0.43032101494200686,0.10390608677964715,0.5572596430778504,0.000586365515867613,41.74417337313856,77.21769103536339,55.32145385742191,0.04896297964662122
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_209.mp4,No Panic,train,48,29.97,640,360,3.7708333333333335,0.8953487061226791,5.0,-0.022633521493703946,4.317347333786335,1.4693570797110873,6.579898071289063,-0.010117285043194195,0.2934686338647883,0.09187086941986122,0.4004171073436737,-0.00032335802375112394,80.5274137865752,109.0402032732855,213.8735473632812,-0.010534148818179226
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_210.mp4,No Panic,train,48,29.97,640,360,4.8125,1.9859532765567942,7.0,0.10871689101172383,4.364654551161096,2.2808536871517564,7.762213325500488,0.06109375398430308,0.2720960782880479,0.12270800128099316,0.4285942018032074,0.002066236897824018,74.90868323952404,106.65724064826432,190.96859741210938,0.08287538277445758
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_211.mp4,No Panic,train,48,29.97,640,360,2.8541666666666665,0.9351823203109767,4.0,-0.0008141554494138362,5.242066307270781,1.5500093280385276,7.594783306121826,-0.04573692539904971,0.3377681957914474,0.12373286258426612,0.49114895462989805,0.000261325606254384,65.61196279525757,73.0710560771196,118.93933410644529,-0.8024652057608129
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_212.mp4,No Panic,train,48,29.97,640,360,2.8958333333333335,0.9183223683555913,4.0,0.020788102475032526,3.6382572397272637,0.6909864054226162,4.639182376861572,-0.025280393873729955,0.43836687568654403,0.1776239141711745,0.7201995730400085,0.00552088856545452,71.56047623977065,102.25391942634953,112.45559310913082,0.07334511474421627
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_213.mp4,No Panic,test,48,29.97,640,360,2.4375,0.6741120703068099,3.0,-0.01883412939643947,3.4250215926068894,0.8941011601369034,4.797552394866943,-0.02023135300701575,0.37532195464727724,0.16142896644048282,0.5860866069793701,-0.004012143076548247,47.17508249640465,58.70848464834423,73.29799423217776,-0.28469031334281025
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_214.mp4,No Panic,train,48,29.97,640,360,1.9166666666666667,0.6400954789890507,3.0,-0.011723838471558869,2.9365889163727457,0.9885265911029072,4.277746105194091,0.03256633967354167,0.2833601694474829,0.12752338364132942,0.4634874105453491,-0.00047023035672033684,37.94804472427864,37.184312530655305,105.204362487793,-0.634948590048869
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_215.mp4,No Panic,train,48,29.97,640,360,2.25,1.25,3.3000000000000043,0.01682587928788533,2.7931009581748474,0.5155981303654016,3.2582602500915527,0.005221870668390954,0.37952424494668524,0.18097085041792504,0.6715657472610473,0.002869472051277127,36.0938017515287,62.644641944698854,52.77401885986327,0.44585236786369
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_216.mp4,No Panic,test,48,29.97,640,360,6.270833333333333,1.6296674422170376,8.0,0.05628528006947454,2.9983447257508624,0.9270956831279562,4.11338186264038,0.027672110775022143,0.3790357236532455,0.19164222968754083,0.667229413986206,0.003064161051964175,54.24060875335426,92.23560182028835,98.20605926513677,0.08850160152232606
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_217.mp4,No Panic,train,48,29.97,640,360,4.208333333333333,1.5269568501507245,6.0,-0.001953973078593115,3.5108401420268605,1.251826602399256,5.35462188720703,0.00025524842750137693,0.4569662872781145,0.18848831020286594,0.7010394811630248,-0.0027727428151709814,71.47775231169526,144.7871912200608,168.51327209472734,-0.23992280494591176
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_218.mp4,No Panic,train,48,29.97,640,360,3.0416666666666665,1.3838101587846345,5.0,-0.04135909683022151,3.2226938541899335,1.2199089733731248,5.4174509048461905,0.02272650369276725,0.2875546814200092,0.138204790134069,0.5057912707328797,-0.001608495079506458,52.237958804766336,141.57717423545046,46.71998748779298,0.22372050835230373
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_219.mp4,No Panic,train,48,29.97,640,360,3.4166666666666665,1.5252504348102605,5.0,0.03614850195397303,2.9418686425432248,1.4032985919716174,4.994157695770263,0.08233974246819963,0.517247875874981,0.268782699089798,0.8924832701683044,0.016518389147936362,71.37964248384228,83.30177400166914,192.12554931640625,0.708656300691127
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_220.mp4,No Panic,train,48,29.97,640,360,3.9791666666666665,1.7379296031645113,6.0,-0.07278549717759453,3.8727645518931935,1.4895895888142061,5.300503540039062,0.005400100038847799,0.3219033459082563,0.1315105937884433,0.4744953155517578,-0.0029041446025149876,52.96028867929797,66.07943139526108,89.22887802124028,-0.08010653688561324
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_221.mp4,No Panic,train,48,29.97,640,360,4.291666666666667,1.2240359017973652,6.0,-0.00021710811984370973,3.7738357706272856,1.4677545665814689,6.3107103347778315,0.080880294303228,0.2694449155849028,0.14532280063967445,0.49024470448493956,-0.0007183145200549344,42.643436799672514,63.73874232113326,93.15850448608398,-0.1422524143499923
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_222.mp4,No Panic,train,48,29.97,640,360,6.604166666666667,1.65503755412243,9.0,0.095581849761181,3.353825807571411,1.7600696464746821,6.4896986961364735,-0.103236157250669,0.20395123237308035,0.09588747991880052,0.30248650908470154,0.0020467591821754527,36.65848432656285,85.54218791502848,56.35642623901367,0.04782639648453637
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_223.mp4,No Panic,test,48,29.97,640,360,6.125,3.1066125710597814,10.0,-0.07446808510638302,4.083361564798558,2.5182502051601476,8.170119857788086,0.14301875104074896,0.29153561334502187,0.1699811196418364,0.5511064648628234,0.008160492865356663,82.01376103585766,127.87384380594062,251.73418579101588,0.07523159102984352
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_224.mp4,No Panic,train,48,29.97,640,360,5.1875,2.306297989563939,8.0,-0.07007164567954849,3.917525915389365,1.5225200750954706,5.8246255874633786,0.05513294265845881,0.39123216425960367,0.16920962759205949,0.5746346116065979,-0.0020339752706396634,69.14942677190461,107.46181527225947,208.31285400390632,0.3685841410147622
/Users/harinihegde/Downloads/crowd_panic/No Panic/VID-20251025-WA0006_clip_225.mp4,No Panic,train,48,29.97,640,360,7.875,2.117634293262177,10.300000000000004,0.03137212331741203,2.616221212326212,0.6837213961555216,3.3131709575653074,-0.026538353761404752,0.5101727729148053,0.1720068708457665,0.7559211492538451,0.006230550214207139,55.14623219378633,117.42956873675149,101.5285530090332,0.08148493816772406
