vid_id,frame,person_count,lstm_score,spatial_score,risk_score,risk_level,alert_source,crawling,overcrowding,zone_imbalance,lstm_anomaly,spatial_anomaly,lstm,spatial,density,size,weighted_lstm,weighted_spatial,weighted_density,weighted_size
Test003,82,6,0.45722096968051573,0.0,0.2212883878722063,LOW,NONE,False,False,False,False,False,0.45722096968051573,0.0,0.132,0.12,0.1828883878722063,0.0,0.026400000000000003,0.012
Test003,83,6,0.43246881321622505,0.0,0.21138752528649005,LOW,NONE,False,False,False,False,False,0.43246881321622505,0.0,0.132,0.12,0.17298752528649003,0.0,0.026400000000000003,0.012
Test003,84,6,0.40392303989772316,0.0,0.19996921595908929,LOW,NONE,False,False,False,False,False,0.40392303989772316,0.0,0.132,0.12,0.16156921595908927,0.0,0.026400000000000003,0.012
Test003,85,6,0.3777272575131475,0.0,0.18949090300525903,LOW,NONE,False,False,False,False,False,0.3777272575131475,0.0,0.132,0.12,0.15109090300525901,0.0,0.026400000000000003,0.012
Test003,86,6,0.3530843602867513,0.0,0.17963374411470054,LOW,NONE,False,False,False,False,False,0.3530843602867513,0.0,0.132,0.12,0.14123374411470052,0.0,0.026400000000000003,0.012
Test003,87,7,0.3363421265751611,0.0,0.17933685063006446,LOW,NONE,False,False,False,False,False,0.3363421265751611,0.0,0.154,0.14,0.13453685063006446,0.0,0.0308,0.014000000000000002
Test003,88,7,0.3257517740823166,0.0,0.17510070963292665,LOW,NONE,False,False,False,False,False,0.3257517740823166,0.0,0.154,0.14,0.13030070963292664,0.0,0.0308,0.014000000000000002
Test003,89,7,0.3116720597517489,0.0,0.16946882390069956,LOW,NONE,False,False,False,False,False,0.3116720597517489,0.0,0.154,0.14,0.12466882390069955,0.0,0.0308,0.014000000000000002
Test003,90,8,0.29846564267843234,0.0,0.17058625707137293,LOW,NONE,False,False,False,False,False,0.29846564267843234,0.0,0.17600000000000002,0.16,0.11938625707137294,0.0,0.0352,0.016
Test003,91,8,0.2798692879548212,0.0,0.1631477151819285,LOW,NONE,False,False,False,False,False,0.2798692879548212,0.0,0.17600000000000002,0.16,0.11194771518192848,0.0,0.0352,0.016
Test003,92,7,0.25093068635167864,0.0,0.14517227454067147,LOW,NONE,False,False,False,False,False,0.25093068635167864,0.0,0.154,0.14,0.10037227454067146,0.0,0.0308,0.014000000000000002
Test003,93,7,0.22508214125724454,0.0,0.13483285650289784,LOW,NONE,False,False,False,False,False,0.22508214125724454,0.0,0.154,0.14,0.09003285650289783,0.0,0.0308,0.014000000000000002
Test003,94,7,0.20622825503674364,0.0,0.12729130201469746,LOW,NONE,False,False,False,False,False,0.20622825503674364,0.0,0.154,0.14,0.08249130201469745,0.0,0.0308,0.014000000000000002
Test003,95,8,0.2105466078617189,0.0,0.13541864314468754,LOW,NONE,False,False,False,False,False,0.2105466078617189,0.0,0.17600000000000002,0.16,0.08421864314468756,0.0,0.0352,0.016
Test003,96,8,0.23744544858888383,0.0,0.14617817943555356,LOW,NONE,False,False,False,False,False,0.23744544858888383,0.0,0.17600000000000002,0.16,0.09497817943555353,0.0,0.0352,0.016
Test003,97,8,0.27505861859192815,0.0,0.16122344743677125,LOW,NONE,False,False,False,False,False,0.27505861859192815,0.0,0.17600000000000002,0.16,0.11002344743677127,0.0,0.0352,0.016
Test003,98,9,0.3306818348910822,0.0,0.18987273395643287,LOW,NONE,False,False,False,False,False,0.3306818348910822,0.0,0.198,0.18,0.13227273395643288,0.0,0.0396,0.018
Test003,99,8,0.37806974844104463,0.0,0.20242789937641786,LOW,NONE,False,False,False,False,False,0.37806974844104463,0.0,0.17600000000000002,0.16,0.15122789937641787,0.0,0.0352,0.016
Test003,100,8,0.42949087148428594,0.0,0.22299634859371442,LOW,NONE,False,False,False,False,False,0.42949087148428594,0.0,0.17600000000000002,0.16,0.1717963485937144,0.0,0.0352,0.016
Test003,101,8,0.47761368111892577,0.0,0.24224547244757033,LOW,NONE,False,False,False,False,False,0.47761368111892577,0.0,0.17600000000000002,0.16,0.1910454724475703,0.0,0.0352,0.016
Test003,102,8,0.5074602563105005,0.0,0.2541841025242002,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.5074602563105005,0.0,0.17600000000000002,0.16,0.2029841025242002,0.0,0.0352,0.016
Test003,103,8,0.5182681273597483,0.0,0.2585072509438993,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.5182681273597483,0.0,0.17600000000000002,0.16,0.20730725094389932,0.0,0.0352,0.016
Test003,104,9,0.5212683561082843,0.0,0.2661073424433137,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.5212683561082843,0.0,0.198,0.18,0.2085073424433137,0.0,0.0396,0.018
Test003,105,9,0.5185267000515202,0.0,0.2650106800206081,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.5185267000515202,0.0,0.198,0.18,0.2074106800206081,0.0,0.0396,0.018
Test003,106,9,0.5284214496399674,0.0,0.268968579855987,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.5284214496399674,0.0,0.198,0.18,0.21136857985598698,0.0,0.0396,0.018
Test003,107,9,0.5392787968204041,0.0,0.2733115187281617,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.5392787968204041,0.0,0.198,0.18,0.21571151872816166,0.0,0.0396,0.018
Test003,108,8,0.5625638204538339,0.0,0.27622552818153356,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.5625638204538339,0.0,0.17600000000000002,0.16,0.22502552818153357,0.0,0.0352,0.016
Test003,109,8,0.5792797941531032,0.0,0.2829119176612413,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.5792797941531032,0.0,0.17600000000000002,0.16,0.23171191766124127,0.0,0.0352,0.016
Test003,110,9,0.5933951332966889,0.0,0.2949580533186756,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.5933951332966889,0.0,0.198,0.18,0.23735805331867557,0.0,0.0396,0.018
Test003,111,9,0.6029646067826158,0.0,0.29878584271304637,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.6029646067826158,0.0,0.198,0.18,0.24118584271304633,0.0,0.0396,0.018
Test003,112,9,0.6136583620630839,0.0,0.3030633448252336,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.6136583620630839,0.0,0.198,0.18,0.24546334482523358,0.0,0.0396,0.018
Test003,113,9,0.6192620094663482,0.0,0.30530480378653935,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.6192620094663482,0.0,0.198,0.18,0.2477048037865393,0.0,0.0396,0.018
Test003,114,9,0.6206324138806889,0.0,0.3058529655522756,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.6206324138806889,0.0,0.198,0.18,0.24825296555227558,0.0,0.0396,0.018
Test003,115,8,0.6157827942400891,0.0,0.29751311769603567,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.6157827942400891,0.0,0.17600000000000002,0.16,0.24631311769603564,0.0,0.0352,0.016
Test003,116,8,0.6109482169106396,0.0,0.2955792867642559,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.6109482169106396,0.0,0.17600000000000002,0.16,0.24437928676425585,0.0,0.0352,0.016
Test003,117,8,0.6041856325803383,0.0,0.2928742530321353,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.6041856325803383,0.0,0.17600000000000002,0.16,0.24167425303213533,0.0,0.0352,0.016
Test003,118,8,0.5986847963902504,0.0,0.2906739185561002,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.5986847963902504,0.0,0.17600000000000002,0.16,0.23947391855610017,0.0,0.0352,0.016
Test003,119,8,0.5988021696232371,0.0,0.29072086784929485,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.5988021696232371,0.0,0.17600000000000002,0.16,0.23952086784929483,0.0,0.0352,0.016
Test003,120,9,0.6015151831404378,0.0,0.29820607325617515,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.6015151831404378,0.0,0.198,0.18,0.24060607325617514,0.0,0.0396,0.018
Test003,121,8,0.0,0.0,0.0512,LOW,NONE,False,False,False,False,False,0.0,0.0,0.17600000000000002,0.16,0.0,0.0,0.0352,0.016
Test003,122,8,0.0,0.0,0.0512,LOW,NONE,False,False,False,False,False,0.0,0.0,0.17600000000000002,0.16,0.0,0.0,0.0352,0.016
Test003,123,8,0.0,0.0,0.0512,LOW,NONE,False,False,False,False,False,0.0,0.0,0.17600000000000002,0.16,0.0,0.0,0.0352,0.016
Test003,124,7,0.0,0.0,0.044800000000000006,LOW,NONE,False,False,False,False,False,0.0,0.0,0.154,0.14,0.0,0.0,0.0308,0.014000000000000002
Test003,125,7,0.0,0.0,0.044800000000000006,LOW,NONE,False,False,False,False,False,0.0,0.0,0.154,0.14,0.0,0.0,0.0308,0.014000000000000002
Test003,126,7,0.0,0.0,0.044800000000000006,LOW,NONE,False,False,False,False,False,0.0,0.0,0.154,0.14,0.0,0.0,0.0308,0.014000000000000002
Test003,127,6,0.0,0.0,0.038400000000000004,LOW,NONE,False,False,False,False,False,0.0,0.0,0.132,0.12,0.0,0.0,0.026400000000000003,0.012
Test003,128,5,0.0,0.0,0.032,LOW,NONE,False,False,False,False,False,0.0,0.0,0.11,0.1,0.0,0.0,0.022000000000000002,0.010000000000000002
Test003,129,5,0.0,0.0,0.032,LOW,NONE,False,False,False,False,False,0.0,0.0,0.11,0.1,0.0,0.0,0.022000000000000002,0.010000000000000002
Test003,130,4,0.0,0.0,0.0256,LOW,NONE,False,False,False,False,False,0.0,0.0,0.08800000000000001,0.08,0.0,0.0,0.0176,0.008
Test003,131,5,0.0,0.0,0.032,LOW,NONE,False,False,False,False,False,0.0,0.0,0.11,0.1,0.0,0.0,0.022000000000000002,0.010000000000000002
Test003,132,5,0.0,0.0,0.032,LOW,NONE,False,False,False,False,False,0.0,0.0,0.11,0.1,0.0,0.0,0.022000000000000002,0.010000000000000002
Test003,133,6,0.0,0.0,0.038400000000000004,LOW,NONE,False,False,False,False,False,0.0,0.0,0.132,0.12,0.0,0.0,0.026400000000000003,0.012
Test003,134,7,0.0,0.0,0.044800000000000006,LOW,NONE,False,False,False,False,False,0.0,0.0,0.154,0.14,0.0,0.0,0.0308,0.014000000000000002
Test003,135,9,0.0,0.3,0.14759999999999998,LOW,NONE,False,False,True,False,False,0.0,0.3,0.198,0.18,0.0,0.09,0.0396,0.018
Test003,136,8,0.0,0.3,0.1412,LOW,NONE,False,False,True,False,False,0.0,0.3,0.17600000000000002,0.16,0.0,0.09,0.0352,0.016
Test003,137,9,0.0,0.3,0.14759999999999998,LOW,NONE,False,False,True,False,False,0.0,0.3,0.198,0.18,0.0,0.09,0.0396,0.018
Test003,138,9,0.0,0.0,0.0576,LOW,NONE,False,False,False,False,False,0.0,0.0,0.198,0.18,0.0,0.0,0.0396,0.018
Test003,139,9,0.0,0.0,0.0576,LOW,NONE,False,False,False,False,False,0.0,0.0,0.198,0.18,0.0,0.0,0.0396,0.018
Test003,140,8,0.0,0.0,0.0512,LOW,NONE,False,False,False,False,False,0.0,0.0,0.17600000000000002,0.16,0.0,0.0,0.0352,0.016
Test003,141,8,0.0,0.0,0.0512,LOW,NONE,False,False,False,False,False,0.0,0.0,0.17600000000000002,0.16,0.0,0.0,0.0352,0.016
Test003,142,8,0.0,0.0,0.0512,LOW,NONE,False,False,False,False,False,0.0,0.0,0.17600000000000002,0.16,0.0,0.0,0.0352,0.016
Test003,143,8,0.0,0.0,0.0512,LOW,NONE,False,False,False,False,False,0.0,0.0,0.17600000000000002,0.16,0.0,0.0,0.0352,0.016
Test003,144,7,0.0,0.0,0.044800000000000006,LOW,NONE,False,False,False,False,False,0.0,0.0,0.154,0.14,0.0,0.0,0.0308,0.014000000000000002
Test003,145,7,0.0,0.0,0.044800000000000006,LOW,NONE,False,False,False,False,False,0.0,0.0,0.154,0.14,0.0,0.0,0.0308,0.014000000000000002
Test003,146,7,0.0,0.0,0.044800000000000006,LOW,NONE,False,False,False,False,False,0.0,0.0,0.154,0.14,0.0,0.0,0.0308,0.014000000000000002
Test003,147,7,0.0,0.3,0.1348,LOW,NONE,False,False,True,False,False,0.0,0.3,0.154,0.14,0.0,0.09,0.0308,0.014000000000000002
Test003,148,6,0.0,0.3,0.12840000000000001,LOW,NONE,False,False,True,False,False,0.0,0.3,0.132,0.12,0.0,0.09,0.026400000000000003,0.012
Test003,149,6,0.0,0.3,0.12840000000000001,LOW,NONE,False,False,True,False,False,0.0,0.3,0.132,0.12,0.0,0.09,0.026400000000000003,0.012
Test004,0,5,0.15660649446564576,0.0,0.0946425977862583,LOW,NONE,False,False,False,False,False,0.15660649446564576,0.0,0.11,0.1,0.0626425977862583,0.0,0.022000000000000002,0.010000000000000002
Test004,1,5,0.1616624692470478,0.0,0.09666498769881912,LOW,NONE,False,False,False,False,False,0.1616624692470478,0.0,0.11,0.1,0.06466498769881912,0.0,0.022000000000000002,0.010000000000000002
Test004,2,4,0.1673078299552621,0.0,0.09252313198210485,LOW,NONE,False,False,False,False,False,0.1673078299552621,0.0,0.08800000000000001,0.08,0.06692313198210485,0.0,0.0176,0.008
Test004,3,4,0.16884305236671554,0.0,0.09313722094668622,LOW,NONE,False,False,False,False,False,0.16884305236671554,0.0,0.08800000000000001,0.08,0.06753722094668622,0.0,0.0176,0.008
Test004,4,4,0.16765493567728465,0.0,0.09266197427091385,LOW,NONE,False,False,False,False,False,0.16765493567728465,0.0,0.08800000000000001,0.08,0.06706197427091386,0.0,0.0176,0.008
Test004,5,4,0.17156499251590676,0.0,0.09422599700636272,LOW,NONE,False,False,False,False,False,0.17156499251590676,0.0,0.08800000000000001,0.08,0.06862599700636271,0.0,0.0176,0.008
Test004,6,4,0.17614960143104377,0.0,0.09605984057241751,LOW,NONE,False,False,False,False,False,0.17614960143104377,0.0,0.08800000000000001,0.08,0.07045984057241751,0.0,0.0176,0.008
Test004,7,4,0.18132805355848414,0.0,0.09813122142339367,LOW,NONE,False,False,False,False,False,0.18132805355848414,0.0,0.08800000000000001,0.08,0.07253122142339366,0.0,0.0176,0.008
Test004,8,4,0.18054812016900562,0.0,0.09781924806760225,LOW,NONE,False,False,False,False,False,0.18054812016900562,0.0,0.08800000000000001,0.08,0.07221924806760226,0.0,0.0176,0.008
Test004,9,5,0.18197983133052836,0.0,0.10479193253221136,LOW,NONE,False,False,False,False,False,0.18197983133052836,0.0,0.11,0.1,0.07279193253221135,0.0,0.022000000000000002,0.010000000000000002
Test004,10,5,0.18589839727852017,0.0,0.10635935891140808,LOW,NONE,False,False,False,False,False,0.18589839727852017,0.0,0.11,0.1,0.07435935891140807,0.0,0.022000000000000002,0.010000000000000002
Test004,11,5,0.18884885927781697,0.0,0.10753954371112681,LOW,NONE,False,False,False,False,False,0.18884885927781697,0.0,0.11,0.1,0.0755395437111268,0.0,0.022000000000000002,0.010000000000000002
Test004,12,5,0.18839470053130092,0.0,0.10735788021252038,LOW,NONE,False,False,False,False,False,0.18839470053130092,0.0,0.11,0.1,0.07535788021252038,0.0,0.022000000000000002,0.010000000000000002
Test004,13,5,0.18844758713885473,0.0,0.1073790348555419,LOW,NONE,False,False,False,False,False,0.18844758713885473,0.0,0.11,0.1,0.0753790348555419,0.0,0.022000000000000002,0.010000000000000002
Test004,14,5,0.18965711527847445,0.0,0.1078628461113898,LOW,NONE,False,False,False,False,False,0.18965711527847445,0.0,0.11,0.1,0.07586284611138978,0.0,0.022000000000000002,0.010000000000000002
Test004,15,5,0.18838521287377583,0.0,0.10735408514951034,LOW,NONE,False,False,False,False,False,0.18838521287377583,0.0,0.11,0.1,0.07535408514951034,0.0,0.022000000000000002,0.010000000000000002
Test004,16,5,0.19223549522501396,0.0,0.10889419809000558,LOW,NONE,False,False,False,False,False,0.19223549522501396,0.0,0.11,0.1,0.07689419809000558,0.0,0.022000000000000002,0.010000000000000002
Test004,17,5,0.1973988149861673,0.0,0.11095952599446693,LOW,NONE,False,False,False,False,False,0.1973988149861673,0.0,0.11,0.1,0.07895952599446693,0.0,0.022000000000000002,0.010000000000000002
Test004,18,5,0.2057231357188121,0.0,0.11428925428752484,LOW,NONE,False,False,False,False,False,0.2057231357188121,0.0,0.11,0.1,0.08228925428752484,0.0,0.022000000000000002,0.010000000000000002
Test004,19,5,0.21408452012663218,0.0,0.11763380805065288,LOW,NONE,False,False,False,False,False,0.21408452012663218,0.0,0.11,0.1,0.08563380805065288,0.0,0.022000000000000002,0.010000000000000002
Test004,20,5,0.22526272781529597,0.0,0.12210509112611839,LOW,NONE,False,False,False,False,False,0.22526272781529597,0.0,0.11,0.1,0.09010509112611839,0.0,0.022000000000000002,0.010000000000000002
Test004,21,5,0.23517550790708017,0.0,0.12607020316283207,LOW,NONE,False,False,False,False,False,0.23517550790708017,0.0,0.11,0.1,0.09407020316283207,0.0,0.022000000000000002,0.010000000000000002
Test004,22,5,0.2393057998478486,0.0,0.12772231993913946,LOW,NONE,False,False,False,False,False,0.2393057998478486,0.0,0.11,0.1,0.09572231993913945,0.0,0.022000000000000002,0.010000000000000002
Test004,23,5,0.2361015664232433,0.0,0.12644062656929733,LOW,NONE,False,False,False,False,False,0.2361015664232433,0.0,0.11,0.1,0.09444062656929732,0.0,0.022000000000000002,0.010000000000000002
Test004,24,4,0.23765744299328442,0.0,0.12066297719731378,LOW,NONE,False,False,False,False,False,0.23765744299328442,0.0,0.08800000000000001,0.08,0.09506297719731377,0.0,0.0176,0.008
Test004,25,5,0.23861736725406915,0.0,0.12744694690162767,LOW,NONE,False,False,False,False,False,0.23861736725406915,0.0,0.11,0.1,0.09544694690162767,0.0,0.022000000000000002,0.010000000000000002
Test004,26,5,0.24885804894634794,0.0,0.13154321957853918,LOW,NONE,False,False,False,False,False,0.24885804894634794,0.0,0.11,0.1,0.09954321957853918,0.0,0.022000000000000002,0.010000000000000002
Test004,27,5,0.26442468160580956,0.0,0.13776987264232385,LOW,NONE,False,False,False,False,False,0.26442468160580956,0.0,0.11,0.1,0.10576987264232383,0.0,0.022000000000000002,0.010000000000000002
Test004,28,5,0.2870648932914208,0.0,0.14682595731656833,LOW,NONE,False,False,False,False,False,0.2870648932914208,0.0,0.11,0.1,0.11482595731656833,0.0,0.022000000000000002,0.010000000000000002
Test004,29,5,0.3110603208270347,0.0,0.1564241283308139,LOW,NONE,False,False,False,False,False,0.3110603208270347,0.0,0.11,0.1,0.1244241283308139,0.0,0.022000000000000002,0.010000000000000002
Test004,30,4,0.329129270413642,0.0,0.1572517081654568,LOW,NONE,False,False,False,False,False,0.329129270413642,0.0,0.08800000000000001,0.08,0.1316517081654568,0.0,0.0176,0.008
Test004,31,4,0.337092824998609,0.0,0.16043712999944362,LOW,NONE,False,False,False,False,False,0.337092824998609,0.0,0.08800000000000001,0.08,0.1348371299994436,0.0,0.0176,0.008
Test004,32,4,0.34505889441892756,0.0,0.16362355776757104,LOW,NONE,False,False,False,False,False,0.34505889441892756,0.0,0.08800000000000001,0.08,0.13802355776757103,0.0,0.0176,0.008
Test004,33,4,0.3646142703265112,0.0,0.1714457081306045,LOW,NONE,False,False,False,False,False,0.3646142703265112,0.0,0.08800000000000001,0.08,0.1458457081306045,0.0,0.0176,0.008
Test004,34,5,0.38161343351826205,0.0,0.18464537340730483,LOW,NONE,False,False,False,False,False,0.38161343351826205,0.0,0.11,0.1,0.15264537340730483,0.0,0.022000000000000002,0.010000000000000002
Test004,35,5,0.3897859385921581,0.0,0.18791437543686326,LOW,NONE,False,False,False,False,False,0.3897859385921581,0.0,0.11,0.1,0.15591437543686326,0.0,0.022000000000000002,0.010000000000000002
Test004,36,5,0.38613064624267646,0.0,0.1864522584970706,LOW,NONE,False,False,False,False,False,0.38613064624267646,0.0,0.11,0.1,0.1544522584970706,0.0,0.022000000000000002,0.010000000000000002
Test004,37,5,0.3780197526820268,0.0,0.18320790107281074,LOW,NONE,False,False,False,False,False,0.3780197526820268,0.0,0.11,0.1,0.15120790107281074,0.0,0.022000000000000002,0.010000000000000002
Test004,38,5,0.37486746338126137,0.0,0.18194698535250456,LOW,NONE,False,False,False,False,False,0.37486746338126137,0.0,0.11,0.1,0.14994698535250456,0.0,0.022000000000000002,0.010000000000000002
Test004,39,4,0.37143114275528116,0.0,0.1741724571021125,LOW,NONE,False,False,False,False,False,0.37143114275528116,0.0,0.08800000000000001,0.08,0.14857245710211248,0.0,0.0176,0.008
Test004,40,4,0.3672220438280256,0.0,0.17248881753121026,LOW,NONE,False,False,False,False,False,0.3672220438280256,0.0,0.08800000000000001,0.08,0.14688881753121025,0.0,0.0176,0.008
Test004,41,4,0.3622075527000015,0.0,0.1704830210800006,LOW,NONE,False,False,False,False,False,0.3622075527000015,0.0,0.08800000000000001,0.08,0.1448830210800006,0.0,0.0176,0.008
Test004,42,4,0.36406859245861845,0.0,0.1712274369834474,LOW,NONE,False,False,False,False,False,0.36406859245861845,0.0,0.08800000000000001,0.08,0.14562743698344738,0.0,0.0176,0.008
Test004,43,4,0.36561949834965085,0.0,0.17184779933986036,LOW,NONE,False,False,False,False,False,0.36561949834965085,0.0,0.08800000000000001,0.08,0.14624779933986035,0.0,0.0176,0.008
Test004,44,4,0.3689340832572776,0.0,0.17317363330291105,LOW,NONE,False,False,False,False,False,0.3689340832572776,0.0,0.08800000000000001,0.08,0.14757363330291104,0.0,0.0176,0.008
Test004,45,5,0.37389486448641934,0.0,0.18155794579456774,LOW,NONE,False,False,False,False,False,0.37389486448641934,0.0,0.11,0.1,0.14955794579456774,0.0,0.022000000000000002,0.010000000000000002
Test004,46,5,0.36922118602740756,0.0,0.17968847441096303,LOW,NONE,False,False,False,False,False,0.36922118602740756,0.0,0.11,0.1,0.14768847441096303,0.0,0.022000000000000002,0.010000000000000002
Test004,47,5,0.3642661372945602,0.0,0.17770645491782408,LOW,NONE,False,False,False,False,False,0.3642661372945602,0.0,0.11,0.1,0.14570645491782408,0.0,0.022000000000000002,0.010000000000000002
Test004,48,5,0.3654777414313821,0.0,0.17819109657255286,LOW,NONE,False,False,False,False,False,0.3654777414313821,0.0,0.11,0.1,0.14619109657255286,0.0,0.022000000000000002,0.010000000000000002
Test004,49,5,0.3645883995562655,0.0,0.1778353598225062,LOW,NONE,False,False,False,False,False,0.3645883995562655,0.0,0.11,0.1,0.1458353598225062,0.0,0.022000000000000002,0.010000000000000002
Test004,50,5,0.3630723203277839,0.0,0.17722892813111357,LOW,NONE,False,False,False,False,False,0.3630723203277839,0.0,0.11,0.1,0.14522892813111357,0.0,0.022000000000000002,0.010000000000000002
Test004,51,4,0.3593562580761872,0.0,0.1693425032304749,LOW,NONE,False,False,False,False,False,0.3593562580761872,0.0,0.08800000000000001,0.08,0.14374250323047488,0.0,0.0176,0.008
Test004,52,4,0.36371026205611967,0.0,0.17108410482244787,LOW,NONE,False,False,False,False,False,0.36371026205611967,0.0,0.08800000000000001,0.08,0.14548410482244786,0.0,0.0176,0.008
Test004,53,4,0.3683164542908202,0.0,0.1729265817163281,LOW,NONE,False,False,False,False,False,0.3683164542908202,0.0,0.08800000000000001,0.08,0.1473265817163281,0.0,0.0176,0.008
Test004,54,4,0.3744708817285507,0.0,0.1753883526914203,LOW,NONE,False,False,False,False,False,0.3744708817285507,0.0,0.08800000000000001,0.08,0.1497883526914203,0.0,0.0176,0.008
Test004,55,4,0.39594145785349705,0.0,0.18397658314139884,LOW,NONE,False,False,False,False,False,0.39594145785349705,0.0,0.08800000000000001,0.08,0.15837658314139882,0.0,0.0176,0.008
Test004,56,4,0.41226345308199147,0.0,0.19050538123279662,LOW,NONE,False,False,False,False,False,0.41226345308199147,0.0,0.08800000000000001,0.08,0.1649053812327966,0.0,0.0176,0.008
Test004,57,3,0.4257256691374528,0.0,0.18949026765498111,LOW,NONE,False,False,False,False,False,0.4257256691374528,0.0,0.066,0.06,0.17029026765498112,0.0,0.013200000000000002,0.006
Test004,58,3,0.41796964958969696,0.0,0.1863878598358788,LOW,NONE,False,False,False,False,False,0.41796964958969696,0.0,0.066,0.06,0.1671878598358788,0.0,0.013200000000000002,0.006
Test004,59,4,0.3971856256014366,0.0,0.18447425024057468,LOW,NONE,False,False,False,False,False,0.3971856256014366,0.0,0.08800000000000001,0.08,0.15887425024057467,0.0,0.0176,0.008
Test004,60,4,0.3784093976741483,0.0,0.17696375906965933,LOW,NONE,False,False,False,False,False,0.3784093976741483,0.0,0.08800000000000001,0.08,0.15136375906965932,0.0,0.0176,0.008
Test004,61,4,0.36043319621896425,0.0,0.16977327848758572,LOW,NONE,False,False,False,False,False,0.36043319621896425,0.0,0.08800000000000001,0.08,0.1441732784875857,0.0,0.0176,0.008
Test004,62,5,0.3477957839563933,0.0,0.17111831358255733,LOW,NONE,False,False,False,False,False,0.3477957839563933,0.0,0.11,0.1,0.13911831358255733,0.0,0.022000000000000002,0.010000000000000002
Test004,63,5,0.3379076113007455,0.0,0.1671630445202982,LOW,NONE,False,False,False,False,False,0.3379076113007455,0.0,0.11,0.1,0.1351630445202982,0.0,0.022000000000000002,0.010000000000000002
Test004,64,5,0.3330875996947037,0.0,0.1652350398778815,LOW,NONE,False,False,False,False,False,0.3330875996947037,0.0,0.11,0.1,0.1332350398778815,0.0,0.022000000000000002,0.010000000000000002
Test004,65,5,0.3394646610933991,0.0,0.16778586443735966,LOW,NONE,False,False,False,False,False,0.3394646610933991,0.0,0.11,0.1,0.13578586443735965,0.0,0.022000000000000002,0.010000000000000002
Test004,66,5,0.35886920956041823,0.0,0.1755476838241673,LOW,NONE,False,False,False,False,False,0.35886920956041823,0.0,0.11,0.1,0.1435476838241673,0.0,0.022000000000000002,0.010000000000000002
Test004,67,5,0.3764954291689943,0.0,0.18259817166759773,LOW,NONE,False,False,False,False,False,0.3764954291689943,0.0,0.11,0.1,0.15059817166759773,0.0,0.022000000000000002,0.010000000000000002
Test004,68,5,0.3965841814158883,0.0,0.19063367256635533,LOW,NONE,False,False,False,False,False,0.3965841814158883,0.0,0.11,0.1,0.15863367256635533,0.0,0.022000000000000002,0.010000000000000002
Test004,69,5,0.41936921961777524,0.0,0.1997476878471101,LOW,NONE,False,False,False,False,False,0.41936921961777524,0.0,0.11,0.1,0.1677476878471101,0.0,0.022000000000000002,0.010000000000000002
Test004,70,5,0.4427696905930905,0.0,0.20910787623723623,LOW,NONE,False,False,False,False,False,0.4427696905930905,0.0,0.11,0.1,0.17710787623723623,0.0,0.022000000000000002,0.010000000000000002
Test004,71,5,0.4642523061687983,0.0,0.21770092246751935,LOW,NONE,False,False,False,False,False,0.4642523061687983,0.0,0.11,0.1,0.18570092246751935,0.0,0.022000000000000002,0.010000000000000002
Test004,72,6,0.48350361448719664,0.0,0.23180144579487869,LOW,NONE,False,False,False,False,False,0.48350361448719664,0.0,0.132,0.12,0.19340144579487867,0.0,0.026400000000000003,0.012
Test004,73,6,0.5220753879292365,0.0,0.2472301551716946,LOW,MEMBER3_LSTM,False,False,False,True,False,0.5220753879292365,0.0,0.132,0.12,0.2088301551716946,0.0,0.026400000000000003,0.012
Test004,74,7,0.5584601618934839,0.0,0.2681840647573936,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.5584601618934839,0.0,0.154,0.14,0.22338406475739359,0.0,0.0308,0.014000000000000002
Test004,75,7,0.5949552000939693,0.0,0.28278208003758776,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.5949552000939693,0.0,0.154,0.14,0.23798208003758772,0.0,0.0308,0.014000000000000002
Test004,76,7,0.6453273884386903,0.0,0.30293095537547615,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.6453273884386903,0.0,0.154,0.14,0.25813095537547615,0.0,0.0308,0.014000000000000002
Test004,77,7,0.6830029999499051,0.0,0.31800119997996207,MEDIUM,MEMBER3_LSTM,False,False,False,True,False,0.6830029999499051,0.0,0.154,0.14,0.27320119997996206,0.0,0.0308,0.014000000000000002
